start date: 	2024-03-15
start time: 	13.54.52
stop date: 	2024-03-17
stop time: 	13.55.53
com rel. humid (%):	33.4
com temp (°C):	27.67
cn temp (°C):	31.59
nv temp (°C):	33.53
bvd averages: 	   2880
remarks: 	chopper voltage noise
R1 Info: 	0
R2 Info: 	0
data filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354.txt
config filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-0.000000000
delta (I2*R2) (V): 	-0.000000000
N1 (Turns):	0
N2 (Turns):	0
NA (Turns):	0
R1 (Ohm): 	0.000000
R2 (Ohm): 	0.000000

#points	bvd(V)	bvdmean(V)	stddrtN-1(V)
2711	+1.266750E-09	-1.833682E-10	+2.067611E-10
2712	-1.809000E-09	-1.839676E-10	+2.066857E-10
2713	-8.132625E-09	-1.868975E-10	+2.066303E-10
2714	-2.334750E-09	-1.876889E-10	+2.065557E-10
2715	+1.776375E-09	-1.869655E-10	+2.064808E-10
2716	-1.567875E-09	-1.874739E-10	+2.064054E-10
2717	-3.346125E-09	-1.886365E-10	+2.063327E-10
2718	+5.775750E-09	-1.864421E-10	+2.062685E-10
2719	-8.052000E-09	-1.893349E-10	+2.062129E-10
2720	-4.215750E-09	-1.908152E-10	+2.061424E-10
2721	-5.845875E-09	-1.928935E-10	+2.060771E-10
2722	-5.372625E-09	-1.947964E-10	+2.060102E-10
2723	+3.641250E-09	-1.933876E-10	+2.059393E-10
2724	-8.303250E-09	-1.963648E-10	+2.058852E-10
2725	+7.368750E-10	-1.960223E-10	+2.058099E-10
2726	-1.758000E-09	-1.965953E-10	+2.057352E-10
2727	+4.488000E-09	-1.948775E-10	+2.056669E-10
2728	+2.623500E-09	-1.938443E-10	+2.055941E-10
2729	+1.625250E-09	-1.931778E-10	+2.055199E-10
2730	+1.305375E-09	-1.926288E-10	+2.054453E-10
2731	+9.393750E-10	-1.922143E-10	+2.053705E-10
2732	+3.787500E-09	-1.907576E-10	+2.053004E-10
2733	-3.659250E-09	-1.920268E-10	+2.052292E-10
2734	+3.194250E-09	-1.907882E-10	+2.051579E-10
2735	+7.905375E-09	-1.878280E-10	+2.051042E-10
2736	-4.762500E-11	-1.877767E-10	+2.050293E-10
2737	+6.596250E-10	-1.874671E-10	+2.049546E-10
2738	+4.612875E-09	-1.857139E-10	+2.048872E-10
2739	+9.921750E-09	-1.820237E-10	+2.048456E-10
2740	+1.302000E-09	-1.814821E-10	+2.047716E-10
2741	-2.655000E-10	-1.815127E-10	+2.046969E-10
2742	+7.642500E-10	-1.811678E-10	+2.046225E-10
2743	-2.947500E-09	-1.821763E-10	+2.045504E-10
2744	-2.293500E-09	-1.829457E-10	+2.044772E-10
2745	+2.378625E-09	-1.820126E-10	+2.044049E-10
2746	-1.147875E-09	-1.823643E-10	+2.043307E-10
2747	+2.508375E-09	-1.813848E-10	+2.042587E-10
2748	-9.645000E-10	-1.816698E-10	+2.041845E-10
2749	+1.410000E-09	-1.810908E-10	+2.041111E-10
2750	+2.823750E-10	-1.809222E-10	+2.040369E-10
2751	+6.873750E-09	-1.783578E-10	+2.039788E-10
2752	+1.118250E-09	-1.778867E-10	+2.039052E-10
2753	-2.100000E-11	-1.778297E-10	+2.038312E-10
2754	-7.477500E-10	-1.780366E-10	+2.037572E-10
2755	-8.898750E-10	-1.782950E-10	+2.036834E-10
2756	+3.472875E-09	-1.769702E-10	+2.036138E-10
2757	+7.932375E-09	-1.740288E-10	+2.035612E-10
2758	+2.305125E-09	-1.731299E-10	+2.034894E-10
2759	-3.461250E-10	-1.731926E-10	+2.034156E-10
2760	+4.560000E-10	-1.729647E-10	+2.033420E-10
2761	+9.685125E-09	-1.693942E-10	+2.032997E-10
2762	-5.204250E-09	-1.712171E-10	+2.032343E-10
2763	+1.109250E-08	-1.671405E-10	+2.032016E-10
2764	-4.719375E-09	-1.687874E-10	+2.031348E-10
2765	+6.526125E-09	-1.663661E-10	+2.030757E-10
2766	+8.317875E-09	-1.632988E-10	+2.030255E-10
2767	-3.043500E-09	-1.643397E-10	+2.029547E-10
2768	+1.612500E-09	-1.636978E-10	+2.028824E-10
2769	-6.311250E-10	-1.638666E-10	+2.028092E-10
2770	-5.242875E-09	-1.657002E-10	+2.027443E-10
2771	+8.383500E-09	-1.626149E-10	+2.026946E-10
2772	-4.822125E-09	-1.642959E-10	+2.026284E-10
2773	+1.011000E-09	-1.638720E-10	+2.025558E-10
2774	+3.791250E-10	-1.636763E-10	+2.024828E-10
2775	+9.711000E-09	-1.601178E-10	+2.024411E-10
2776	-3.047250E-09	-1.611579E-10	+2.023709E-10
2777	-5.678625E-09	-1.631447E-10	+2.023077E-10
2778	+2.721375E-09	-1.621064E-10	+2.022376E-10
2779	-4.337625E-09	-1.636089E-10	+2.021704E-10
2780	+1.268250E-09	-1.630938E-10	+2.020983E-10
2781	+4.705125E-09	-1.613433E-10	+2.020332E-10
2782	-6.582000E-09	-1.636512E-10	+2.019737E-10
2783	+2.069250E-09	-1.628489E-10	+2.019027E-10
2784	+2.136375E-09	-1.620230E-10	+2.018319E-10
2785	+3.165375E-09	-1.608283E-10	+2.017629E-10
2786	-6.000000E-12	-1.607727E-10	+2.016905E-10
2787	+3.033375E-09	-1.596266E-10	+2.016214E-10
2788	+2.598750E-10	-1.594761E-10	+2.015491E-10
2789	-4.495875E-09	-1.610310E-10	+2.014828E-10
2790	+1.539750E-09	-1.604214E-10	+2.014115E-10
2791	+2.910375E-09	-1.593211E-10	+2.013424E-10
2792	+5.702625E-09	-1.572216E-10	+2.012812E-10
2793	-2.587875E-09	-1.580918E-10	+2.012110E-10
2794	-4.942500E-10	-1.582122E-10	+2.011390E-10
2795	-4.947000E-09	-1.599255E-10	+2.010743E-10
2796	-4.875375E-09	-1.616120E-10	+2.010095E-10
2797	+4.313250E-09	-1.600121E-10	+2.009440E-10
2798	+4.545000E-10	-1.597925E-10	+2.008722E-10
2799	-5.861250E-10	-1.599448E-10	+2.008005E-10
2800	+2.358750E-09	-1.590453E-10	+2.007308E-10
2801	-4.552125E-09	-1.606137E-10	+2.006653E-10
2802	+3.442500E-10	-1.604335E-10	+2.005937E-10
2803	+4.425375E-09	-1.587974E-10	+2.005288E-10
2804	-1.673250E-09	-1.593376E-10	+2.004580E-10
2805	-3.262500E-10	-1.593971E-10	+2.003865E-10
2806	+1.585125E-09	-1.587753E-10	+2.003161E-10
2807	+5.007750E-09	-1.569348E-10	+2.002532E-10
2808	-4.015125E-09	-1.583088E-10	+2.001866E-10
2809	+1.214813E-08	-1.539277E-10	+2.001632E-10
2810	-2.031750E-09	-1.545960E-10	+2.000931E-10
2811	+1.101750E-09	-1.541490E-10	+2.000224E-10
2812	+3.397500E-10	-1.539734E-10	+1.999513E-10
2813	+1.795125E-09	-1.532805E-10	+1.998814E-10
2814	+1.174500E-09	-1.528086E-10	+1.998110E-10
2815	+5.034750E-09	-1.509658E-10	+1.997485E-10
2816	+1.134375E-09	-1.505094E-10	+1.996780E-10
2817	+7.912500E-09	-1.476471E-10	+1.996277E-10
2818	-4.593750E-09	-1.492248E-10	+1.995630E-10
2819	-6.175500E-09	-1.513626E-10	+1.995037E-10
2820	-6.534375E-09	-1.536261E-10	+1.994458E-10
2821	+3.171375E-09	-1.524474E-10	+1.993786E-10
2822	-5.778750E-10	-1.525982E-10	+1.993079E-10
2823	+4.835250E-09	-1.508313E-10	+1.992452E-10
2824	-1.245375E-09	-1.512189E-10	+1.991750E-10
2825	-1.464375E-09	-1.516837E-10	+1.991050E-10
2826	+1.125300E-08	-1.476481E-10	+1.990754E-10
2827	+2.173500E-09	-1.468270E-10	+1.990067E-10
2828	-4.296375E-09	-1.482943E-10	+1.989417E-10
2829	+4.590375E-09	-1.466193E-10	+1.988785E-10
2830	-3.476625E-09	-1.477960E-10	+1.988116E-10
2831	-4.708125E-09	-1.494068E-10	+1.987479E-10
2832	+6.441750E-09	-1.470794E-10	+1.986914E-10
2833	+5.553375E-09	-1.450673E-10	+1.986314E-10
2834	+3.226125E-09	-1.438777E-10	+1.985649E-10
2835	+2.160375E-09	-1.430649E-10	+1.984965E-10
2836	-7.447500E-10	-1.432771E-10	+1.984266E-10
2837	-9.907500E-10	-1.435758E-10	+1.983569E-10
2838	+1.654500E-09	-1.429423E-10	+1.982880E-10
2839	-2.998875E-09	-1.439482E-10	+1.982207E-10
2840	-4.227375E-09	-1.453860E-10	+1.981561E-10
2841	-1.671375E-09	-1.459232E-10	+1.980871E-10
2842	-3.569250E-09	-1.471277E-10	+1.980210E-10
2843	-6.757500E-09	-1.494529E-10	+1.979650E-10
2844	-5.692500E-10	-1.496005E-10	+1.978954E-10
2845	-3.114000E-09	-1.506424E-10	+1.978286E-10
2846	+2.133000E-09	-1.498400E-10	+1.977607E-10
2847	-5.606250E-10	-1.499843E-10	+1.976913E-10
2848	+1.936875E-09	-1.492516E-10	+1.976232E-10
2849	-3.978375E-09	-1.505956E-10	+1.975584E-10
2850	-4.252500E-10	-1.506920E-10	+1.974891E-10
2851	-2.051625E-09	-1.513587E-10	+1.974209E-10
2852	+1.530750E-09	-1.507689E-10	+1.973526E-10
2853	-2.661375E-09	-1.516489E-10	+1.972854E-10
2854	-1.668750E-10	-1.516543E-10	+1.972162E-10
2855	+1.849500E-09	-1.509533E-10	+1.971484E-10
2856	-3.989625E-09	-1.522974E-10	+1.970839E-10
2857	-1.508250E-09	-1.527720E-10	+1.970155E-10
2858	+1.068638E-08	-1.489794E-10	+1.969831E-10
2859	+6.094500E-09	-1.467956E-10	+1.969263E-10
2860	+7.967250E-09	-1.439586E-10	+1.968778E-10
2861	+1.627875E-09	-1.433393E-10	+1.968100E-10
2862	+4.136250E-10	-1.431447E-10	+1.967413E-10
2863	+3.199500E-09	-1.419771E-10	+1.966760E-10
2864	+3.453375E-09	-1.407218E-10	+1.966114E-10
2865	-5.596875E-09	-1.426262E-10	+1.965520E-10
2866	+6.570000E-10	-1.423472E-10	+1.964836E-10
2867	-2.367750E-09	-1.431234E-10	+1.964166E-10
2868	-5.422875E-09	-1.449643E-10	+1.963567E-10
2869	-2.985000E-10	-1.450178E-10	+1.962882E-10
2870	+6.458625E-09	-1.427169E-10	+1.962333E-10
2871	+1.631250E-10	-1.426104E-10	+1.961650E-10
2872	-2.359125E-09	-1.433821E-10	+1.960982E-10
2873	-3.810375E-09	-1.446585E-10	+1.960341E-10
2874	+4.272750E-09	-1.431215E-10	+1.959719E-10
2875	+5.549250E-09	-1.411415E-10	+1.959137E-10
2876	-3.014625E-09	-1.421406E-10	+1.958481E-10
2877	-1.242375E-09	-1.425231E-10	+1.957804E-10
2878	-6.215625E-09	-1.446333E-10	+1.957238E-10
2879	+1.270650E-08	-1.401695E-10	+1.957067E-10
2880	+5.977500E-10	-1.399133E-10	+1.956389E-10
